pid,slr_cpc,wnd_cpc,slr_wn,tx_cpct,revenue,cost,profit,lon,lat,t_state,t_county,p_name,p_year
846,0,23.8,0,20.5912839,3860525.293,2321957.659,1538567.635,-102.792769027714,40.7318813351345,CO,Logan County,Colorado Highlands,2013
847,35.63991348,43.7,0.815558661,43.7,8687716.181,6547427.587,2140288.593,-92.8364178516024,42.1588949258572,IA,Marshall County,Vienna II,2013
848,1.206,0.9,1.339999999,0.9,247751.3815,163921.1388,83830.24264,-85.523666,40.010242,IN,Henry County,Shenandoah School Corporation,2013
849,0.481430059,2,0.24071503,2,419078.3564,226760.362,192317.9944,-99.403389,38.875893,KS,Ellis County,Fort Hays State University,2013
850,204.9051043,249.75,0.820440858,249.75,56876681.05,37322717.5,19553963.54,-101.099420665144,37.637757848391,KS,Haskell County,Buffalo Dunes,2013
851,4.576121064,3.36,1.361940793,3.36,1096918.612,614934.6773,481983.9343,-70.5435519767986,41.7533415132921,MA,Barnstable County,6th Space Warning Squadron,2013
852,83.6325328,69.7,1.199892867,69.7,20330226.78,12053881.62,8276345.158,-83.3065575870162,43.7692187922261,MI,Huron County,Pheasant Run I,2013
853,86.06133143,100.3,0.858039197,100.3,30117849.01,15206877.76,14910971.25,-83.5559956073646,43.5323223315535,MI,Tuscola County,Tuscola II,2013
854,1.57459898,1.6,0.984124363,1.6,354369.4028,255986.3158,98383.08697,-98.888092,48.166393,ND,Ramsey County,Lake Region State College Wind Turbine,2013
855,99.22699237,74.8,1.326564069,74.8,20465924.99,13532559.59,6933365.405,-96.9354153078418,40.0464302435641,NE,Jefferson County,Steele Flats,2013
856,104.3150376,84.24,1.238307664,84.24,30977301.9,14771465.37,16205836.53,-78.2424064541183,42.7476203810541,NY,Wyoming County,Orangeville Wind,2013
857,3.599065637,3.4,1.058548717,3.4,1330990.268,563243.151,767747.1175,-83.8925629844492,40.4477025017702,OH,Logan County,Honda Plant,2013
858,130.9404174,141.1,0.927997289,141.1,25772814.67,22448418.44,3324396.229,-98.4875200498337,31.3888403724887,TX,Mills County,Goldthwaite,2013
859,2.051268223,1.85,1.108793634,1.85,531307.5803,309398.7988,221908.7816,-122.092079,38.233505,CA,Solano County,Anheuser-Busch Fairfield,2014
860,1.905869091,1.85,1.030199508,1.85,539234.8013,307259.358,231975.4433,-121.340164,36.42094,CA,Monterey County,City of Soledad Water Reclamation Facility,2014
861,2.452158399,1.85,1.325491027,1.85,543456.9874,343304.2639,200152.7234,-116.351318,32.701496,CA,San Diego County,Golden Acorn Casino,2014
862,126.4700434,99,1.277475186,99,33741900.33,17849775.83,15892124.5,-118.220456974454,35.0835824086085,CA,Kern County,Rising Tree North,2014
863,2.445281705,1.85,1.321773895,1.85,643107.4619,339026.7926,304080.6693,-121.451797,36.50515,CA,Monterey County,Taylor Farms,2014
864,0,200.6,0,173.5551072,34753823.13,19563862.86,15189960.26,-103.389809850744,39.3610720002602,CO,Lincoln County,Limon III,2014
865,22.23258632,62.65,0.354869694,62.65,10809978.67,7527148.736,3282829.93,-103.021095718601,40.9826297059557,CO,Logan County,Spring Canyon Expansion,2014
866,283.0639139,251.022,1.12764584,251.022,60531276.04,42392870.32,18138405.72,-94.1894288527612,42.3428375914466,IA,Webster County,Lundgren,2014
867,128.2244143,119.646,1.071698296,119.646,29874428.36,19746357.8,10128070.56,-94.138790749588,41.2052863782554,IA,Madison County,Macksburg,2014
868,157.5628988,140.76,1.119372683,140.76,39605478.36,23665747.51,15939730.86,-92.9617927536911,42.3937650241759,IA,Grundy County,Wellsburg,2014
869,229.3723435,200,1.146861717,200,63601093.27,33957847.32,29643245.95,-85.0236395007182,40.089439748395,IN,Randolph County,Headwaters,2014
870,1.142166582,0.85,1.34372539,0.85,243406.7679,155611.6983,87795.06957,-84.977432,40.189621,IN,Randolph County,Winchester,2014
871,0.866011263,0.6,1.443352104,0.6,226766.5555,112879.2065,113887.349,-70.956688,42.45269,MA,Essex County,LWSC Wind Turbine,2014
872,47.20564747,40,1.180141187,40,11864657.26,6866732.181,4997925.082,-79.0033834491904,39.6427567870519,MD,Garrett County,Fourmile Ridge,2014
873,8.459912067,8.55,0.9894634,8.55,2940687.864,1373788.045,1566899.82,-70.3781767014678,44.6030070120481,ME,Franklin County,Saddleback Ridge,2014
874,60.7520477,50.4,1.205397772,50.4,14822975.09,8782811.004,6040164.086,-84.5228951179512,43.3171969024136,MI,Gratiot County,Beebe 1B,2014
875,21.32184588,20,1.066092294,20,8116472.991,3295491.729,4820981.261,-82.752960961287,43.8753500476477,MI,Huron County,Big Turtle,2014
876,93.07239072,74.8,1.244283298,74.8,21502916.42,13162874.11,8340042.301,-83.3160350001801,43.7286680895579,MI,Huron County,Brookfield Wind Park,2014
877,145.5033082,110.98,1.311076845,110.98,34421683.46,19976580.94,14445102.52,-83.4823866136693,43.6049432785499,MI,Tuscola County,Cross Winds Energy Park,2014
878,145.8182267,112,1.301948453,112,36038615.29,20145746.3,15892869,-83.1747511421215,43.8862219381617,MI,Huron County,Echo,2014
879,45.31628383,48,0.944089247,48,12070270.53,7590148.108,4480122.424,-96.2432948840936,46.7136827365016,MN,Clay County,Lakeswind,2014
880,9.219742142,10.2,0.903896288,10.2,3021222.214,1579588.085,1441634.129,-111.956988883867,47.7139277040682,MT,Teton County,Fairfield Wind Farm,2014
881,7.60742139,9.72,0.782656522,9.72,2783464.993,1449237.897,1334227.096,-110.087344400943,46.449450047178,MT,Wheatland County,Two Dot,2014
882,239.6596591,204.8,1.170213179,204.8,51393430.34,35137161.12,16256269.22,-101.610719977242,47.0226382271254,ND,Oliver County,Bison Wind 4,2014
883,84.10873716,71.4,1.177993518,71.4,17659835.2,12277905.31,5381929.89,-99.5602398580857,41.5246966626299,NE,Custer County,Broken Bow II,2014
884,115.6566176,200.6,0.576553428,200.6,40810353.16,27029022.05,13781331.11,-98.0963617254669,41.9322796408257,NE,Antelope County,Prairie Breeze,2014
885,3.272980323,13.2,0.247953055,13.2,2601625.62,1538678.594,1062947.026,-103.861188992572,33.0213053482902,NM,Chaves County,Anderson Wind Project,2014
886,0,19.8,0,17.13056392,2390598.176,1974336.186,416261.9896,-103.30957761501,34.7452132106177,NM,Curry County,"Brahms Wind, LLC",2014
887,22.19384576,16.2,1.369990479,16.2,5259911.527,2992110.605,2267800.922,-77.5064059300108,42.1771929649021,NY,Steuben County,Marsh Hill,2014
888,12.51108982,9.72,1.287149159,9.72,3263791.547,1734307.02,1529484.527,-78.2467835384336,42.7256931313612,NY,Wyoming County,Orangeville Wind,2014
889,1.166068791,0.9,1.29563199,0.9,266182.1161,161493.9342,104688.1819,-83.035461,41.545433,OH,Ottawa County,Erie Industrial Park,2014
890,204.4330687,198.9,1.027818344,198.9,43740130.7,32264521.49,11475609.21,-98.6896323997894,35.9806261771379,OK,Dewey County,Mammoth Plains,2014
891,134.0191144,146,0.917939139,146,31366918.68,22678731.39,8688187.288,-97.2752245374308,34.4469855022155,OK,Murray County,Origin,2014
892,157.2401813,198.9,0.790548926,198.9,46215073.69,29304240.81,16910832.89,-98.9917328405004,36.1051657627152,OK,Dewey County,Seiling,2014
893,76.07253805,100.3,0.75845003,100.3,18510780.67,14599470.72,3911309.957,-98.9764419251635,36.1497289664724,OK,Woodward County,Seiling 2,2014
894,14.85175173,20.35,0.72981581,20.35,4379191.999,2941317.506,1437874.494,-97.7468553182775,44.9450866746554,SD,Clark County,Oak Tree,2014
895,2.689975011,7.5,0.358663335,7.5,1486179.114,927465.1109,558714.0034,-98.455744829033,31.3855052253738,TX,Mills County,Goldthwaite,2014
896,226.1030535,211.22,1.070462331,211.22,56463417.52,35078668.32,21384749.2,-101.18388436267,35.2571904710527,TX,Carson County,Grandview I,2014
897,186.788344,208,0.898020885,208,53334383.86,32073369.72,21261014.14,-102.271719195735,34.7713644378792,TX,Deaf Smith County,Hereford 1,2014
898,331.888057,284.9,1.164928245,284.9,70316834.97,48843629.59,21473205.38,-100.523096405769,35.6591287247845,TX,Roberts County,Miami,2014
899,245.3346992,249.9,0.981731489,249.9,61678765.46,40043083.46,21635682.01,-101.03546820331,36.416068576565,TX,Ochiltree County,Palo Duro,2014
900,60.08662637,218.3,0.275247945,218.3,43555709.58,25133721.29,18421988.29,-101.233722630208,35.4158009907687,TX,Carson County,Panhandle Wind 1,2014
901,54.48389931,181.7,0.299856353,181.7,36839046.17,21256723.43,15582322.74,-101.381042798338,35.4363516396684,TX,Carson County,Panhandle Wind 2,2014
902,10.92876429,11.5,0.95032733,11.5,2436108.909,1818139.968,617968.9404,-101.5323905,35.3226932074952,TX,Carson County,Pantex Renewable Energy Project,2014
903,156.2239463,160.95,0.97063651,160.95,42909119.99,25540224.42,17368895.57,-102.595435307016,35.3096851425012,TX,Oldham County,Spinning Spur 2,2014
904,204.4530736,211.22,0.967962662,211.22,52077821,33910907.15,18166913.84,-101.654626574106,32.9100440745767,TX,Lynn County,Stephens Ranch 1,2014
905,59.83992315,64.4,0.929191353,64.4,16360533,10240098.8,6120434.204,-98.4984614964375,33.5003391282819,TX,Archer County,Windthorst-2,2014
906,290.155389,266.8,1.087538939,266.8,87001142.19,44276708.61,42724433.58,-118.043725151027,46.4295849587013,WA,Columbia County,Tucannon River,2014
907,14.62826129,30,0.48760871,30,7178873.605,3884626.229,3294247.376,-110.08852462279,32.2847470921339,AZ,Cochise County,Red Horse 2,2015
908,130.5291729,99,1.318476494,99,31569303.53,18076113.07,13493190.46,-118.246426752085,35.0607937097092,CA,Kern County,Rising Tree South,2015
909,103.0069537,81.6,1.262340119,81.6,28632156.67,14471796.49,14160360.18,-121.634261499167,37.7151909879658,CA,Alameda County,Golden Hills,2015
910,165.119308,147.9,1.116425342,147.9,38295630.17,24889357.12,13406273.05,-102.149101714173,39.3687135700359,CO,Kit Carson County,Carousel,2015
911,221.1737939,246.5,0.89725677,246.5,64940772.45,37980182.6,26960589.85,-104.223742932086,38.9934671539369,CO,El Paso County,Golden West Wind Farm,2015
912,7.756543102,5.7,1.360797036,5.7,2247963.837,1045377.328,1202586.509,-73.1454545077932,41.963590500793,CT,Litchfield County,Wind Colebrook South,2015
913,24.5925351,20.7,1.188045174,20.7,6311989.1,3597062.851,2714926.249,-94.8906023633813,41.942450417336,IA,Carroll County,Carroll Area,2015
914,2.199019659,1.85,1.188659275,1.85,572099.7179,320400.7499,251698.968,-94.339256,41.469986,IA,Adair County,Wind GEM,2015
915,601.1568214,495.006,1.214443505,495.006,151081032,86338362.32,64742669.67,-95.588534718735,43.0596714558117,IA,O'Brien County,Highland I,2015
916,8.910127713,7.038,1.266002801,7.038,2179305.954,1250422.257,928883.6976,-95.5862028559416,43.0666023457125,IA,O'Brien County,Highland II,2015
917,133.2992334,98,1.360196259,98,31722827.72,18010295.91,13712531.81,-87.7736958228444,40.3937025459862,IL,Vermilion County,Hoopeston Wind,2015
918,0.804,0.6,1.339999999,0.6,203978.3294,109155.6087,94822.72066,-87.601456,41.698063,IL,Cook County,Method Manufacturing Plant,2015
919,230.3825959,175.1,1.315720136,175.1,49181898.44,31879331.08,17302567.36,-88.0534795129228,41.0043970232611,IL,Iroquois County,Pilot Hill,2015
920,199.2475888,149.5,1.332759791,149.5,40852276.18,27177501.45,13674774.73,-87.377897547362707,40.6378958363665,IN,Benton County,Amazon Wind Farm (Fowler Ridge),2015
921,121.8036332,200.48,0.607560022,200.48,57537050.35,27261785.46,30275264.89,-99.4499251990119,38.9958300187003,KS,Ellis County,Buckeye,2015
922,48.54854846,46,1.055403227,46,11165221.91,7541701.874,3623520.032,-99.5358896420091,38.4313332424565,KS,Rush County,Alexander,2015
923,210.4744485,198.69,1.059310728,198.69,47240819.9,32963556.01,14277263.9,-99.733400916048,38.6689987587945,KS,Trego County,Cedar Bluff,2015
924,170.9424995,150,1.139616663,150,33137333.83,25587385.65,7549948.178,-97.2882020193633,37.1193771021428,KS,Sumner County,Slate Creek,2015
925,60.84005069,199.5,0.30496266,199.5,37098685.09,23830822.72,13267862.37,-95.5954577262398,38.3489579940121,KS,Coffey County,Waverly,2015
926,37.41987632,30,1.247329211,30,9861315.293,5294933.926,4566381.366,-79.3886029804663,39.3242721891989,MD,Garrett County,Fair Wind,2015
927,35.01907754,25.65,1.365266181,25.65,9153721.655,4726805.495,4426916.16,-70.3695095349645,44.6133361650476,ME,Franklin County,Saddleback Ridge,2015
928,202.7003805,147.6,1.373308811,147.6,53067486.14,28081403.64,24986082.5,-68.0978544230586,46.0569503965135,ME,Aroostook County,Oakfield Wind,2015
929,191.6339681,200,0.95816984,200,51395253.59,31573987.18,19821266.41,-92.7900442633699,43.7912636315271,MN,Dodge County,Pleasant Valley,2015
930,151.6401105,150,1.01093407,150,34302920.62,24194683.99,10108236.63,-99.6041201185993,48.9593660728175,ND,Rolette County,Border Winds Project,2015
931,114.7220192,107.5,1.067181574,107.5,21464611.09,17870488.73,3594122.359,-102.597673306468,46.0720005093318,ND,Adams County,Thunder Spirit,2015
932,6.926975698,6.8,1.018672897,6.8,1538821.346,1100480.897,438340.4491,-97.3856046664169,41.677593039999,NE,Platte County,Creston Ridge,2015
933,92.17965445,73.39,1.256024723,73.39,18459667.54,13013562.31,5446105.231,-97.9294073559179,41.9360330733615,NE,Antelope County,Prairie Breeze II,2015
934,19.63839858,14.25,1.378133233,14.25,5494087.856,2626151.908,2867935.947,-71.2223633706965,44.4683149741367,NH,Coos County,Jericho Mountain,2015
935,20.0118594,18,1.111769967,18,4694038.09,3088373.819,1605664.271,-103.411255290298,33.9022590770679,NM,Roosevelt County,Milo,2015
936,260.7282708,250,1.042913083,250,66481883.82,41808338.14,24673545.68,-103.498101067842,33.9241355231808,NM,Roosevelt County,Roosevelt,2015
937,1.473999999,1.1,1.339999999,1.1,418259.7452,199855.9977,218403.7474,-79.3366844222469,42.4617496737907,NY,Chautauqua County,New York State Thruway Authority,2015
938,3.755118519,3,1.251706173,3,1036613.85,528599.8253,508014.0249,-83.64395499518,41.100477500803,OH,Hancock County,Whirlpool Corp. Findlay Wind Farm,2015
939,5.346230205,4.5,1.188051157,4.5,1289190.769,774787.472,514403.2972,-83.6410269722082,41.0960566749234,OH,Hancock County,Zephyr Wind Project,2015
940,0,150.36,0,130.0884642,20460079.16,14711132.15,5748947.015,-96.6586634874615,36.7040154379395,OK,Osage County,Osage Wind,2015
941,0,299.7,0,259.2944448,55371313.34,29219631.93,26151681.42,-100.845544309161,36.5224143467312,OK,Beaver County,Balko Wind,2015
942,57.95622368,96.9,0.598103444,96.9,21229314.68,13103930.81,8125383.876,-97.6794563637587,36.4465930889394,OK,Garfield County,Breckinridge,2015
943,95.37988238,100,0.953798824,100,24422857.56,15810133.21,8612724.35,-97.1703702711329,34.3920196398001,OK,Carter County,Arbuckle Mountain,2015
944,123.1346993,200,0.615673496,200,43717760.3,27271791.74,16445968.56,-101.634416817545,36.5252286798148,OK,Texas County,Goodwell,2015
945,276.9342446,299,0.926201487,299,73639574.73,46656739.4,26982835.33,-97.1725271277097,36.9468324057927,OK,Kay County,Kay Wind,2015
946,161.1254058,180,0.895141143,180,45742016.11,27812713.66,17929302.45,-97.8907857104611,35.7104654377429,OK,Canadian County,Kingfisher Wind,2015
947,0,74,0,64.0233197,10823919.02,7274745.174,3549173.846,-98.9065856018239,35.199216360407,OK,Washita County,Little Elk,2015
948,96.98342324,79.55,1.219150512,79.55,22364378.35,13867686.6,8496691.744,-98.0785772290038,43.1749276540238,SD,Hutchinson County,"Beethoven Wind, LLC",2015
949,114.0604936,93.5,1.219898328,93.5,26537586.5,16495132.36,10042454.14,-100.269859292029,45.7888636521209,SD,Campbell County,Campbell County,2015
950,74.82908798,202,0.37044103,202,32405442.58,24777885.54,7627557.04,-97.5780166329028,27.1714843820815,TX,Kenedy County,Baffin,2015
951,121.1941858,110,1.101765326,110,23760102.57,18521647.7,5238454.87,-98.1641168477459,33.1504479719138,TX,Jack County,Keechi,2015
952,165.2647989,150,1.101765326,150,32400228.56,25388533.81,7011694.749,-99.3891515763835,33.6458252960574,TX,Baylor County,Green Pastures I,2015
953,324.1141374,297.85,1.088179075,297.85,75142946.99,49587330,25555616.99,-102.256498745793,34.7165426473392,TX,Castro County,Jumbo Road,2015
954,225.0291847,200,1.125145923,200,54135304.15,33915182.75,20220121.4,-101.243503033108,34.3099785447948,TX,Briscoe County,Longhorn,2015
955,192.711677,211.22,0.912374193,211.22,52247298.29,32770161.91,19477136.38,-101.755314010434,32.7074097605009,TX,Dawson County,Mesquite Creek,2015
956,176.1087962,164.68,1.069400026,164.68,41349542.86,27592236.86,13757306,-101.668767831158,32.9936778019322,TX,Lynn County,Stephens Ranch II,2015
957,221.0476665,200.1,1.10468599,200.1,52824118.63,33796385.67,19027732.96,-98.6947293173609,31.8268664511697,TX,Comanche County,Logan's Gap Wind,2015
958,18.76453456,19.8,0.947703766,19.8,4860421.205,3135525.173,1724896.032,-101.457973241308,33.7454545012867,TX,Crosby County,Pleasant Hill,2015
959,196.6518273,211.22,0.931028441,211.22,51854542.96,33110531.66,18744011.31,-101.443002071461,31.7221319880963,TX,Glasscock County,Rattlesnake,2015
960,167.069441,150,1.113796273,150,38934229.44,25246617.36,13687612.08,-101.46321544662,35.1847372823584,TX,Carson County,Route 66,2015
961,170.9785736,194,0.881332854,194,49590785.32,29864405.77,19726379.56,-102.721637326905,35.3008166973812,TX,Oldham County,Spinning Spur 3,2015
962,153.0001126,149.85,1.021021772,149.85,35771275.3,24321377.67,11449897.63,-101.309956727494,34.372982399661,TX,Briscoe County,Briscoe,2015
963,116.4787575,150,0.77652505,150,32977305.6,22238913.52,10738392.08,-99.5188142394158,33.65401494445,TX,Baylor County,Green Pastures II,2015
964,233.0356334,225.54,1.033234164,225.54,54752306.32,36668677.89,18083628.43,-98.9883086206726,27.3372897602675,TX,Webb County,Javelina,2015
965,90.06265039,78,1.154649364,78,19944574.7,13378486.63,6566088.065,-98.9095506301407,27.174733759866,TX,Zapata County,Sendero,2015
966,249.6615447,204.085,1.223321384,204.085,53968411.12,36242790.56,17725620.56,-98.3719945956602,33.5061981629321,TX,Clay County,Shannon,2015
967,242.0204814,200,1.210102407,200,55022473.2,34952523.47,20069949.73,-101.337651080049,34.1097812650753,TX,Floyd County,South Plains,2015
968,74.78406541,60.86,1.228788456,60.86,15126216.05,10704874.44,4421341.607,-104.507080447499,37.6719097419257,CO,Las Animas County,Peak View Wind,2016
969,204.4750794,154.56,1.32294953,154.56,45129401.75,27928822.1,17200579.65,-94.6735710635101,40.9243178704191,IA,Adams County,Adams,2016
970,294.7876531,239.86,1.228998804,239.86,69490829.81,42265650.8,27225179.01,-95.4250715758613,42.3250000566557,IA,Ida County,Ida Grove,2016
971,319.2261955,248.745,1.283347185,248.745,73941409.98,44351389.48,29590020.5,-95.6133793842149,43.1985375098913,IA,O'Brien County,O'Brien,2016
972,246.5599999,184,1.339999999,184,59359153.65,33736986.48,25622167.17,-88.194406698123,40.9786651758851,IL,Kankakee County,Kelly Creek,2016
973,235.9986734,194,1.216488007,194,54764174.13,34119222.9,20644951.23,-99.8827200600961,37.3676745860088,KS,Clark County,Cimarron Bend I,2016
