"pid","p_name","p_year","t_cap","t_count","t_rd","slr_cpc","wnd_cpc","slr_wn","tx_cpct","revenue","cost","profit","lon","lat","t_state","t_county","fips","county","state","env_sens_score","dac_sts","energy_brdn","foss_emplmt","coal_emplmt","outage_n","outage_dur","rci","energy_community","sid","lines","max_volt","min_volt","distance_m","distance_km"
806,"Horseshoe Bend",2012,2500,116,100,299.5491278,290,1.032928027,290,73694621.54,47116032.49,26578589.04,-120.006552343911,45.5777732426431,"OR","Morrow County",41021,"Gilliam County","OR",1,0,4,0,0.000679,1,31,67,1,201236,2,230,115,859.042155611221,0.859042155611221
807,"North Hurlburt",2012,2500,21,100,60.85394161,52.5,1.159122697,52.5,14161225.44,8943437.061,5217788.38,-120.075148037946,45.7309884864153,"OR","Gilliam County",41021,"Gilliam County","OR",10,0,4,0,0.000679,1,31,67,1,201234,6,230,115,637.747567228732,0.637747567228732
808,"South Hurlburt",2012,2500,116,100,319.2643387,290,1.100911513,290,75890598.35,48483086.31,27407512.05,-120.036448997577,45.6403376347644,"OR","Gilliam County",41021,"Gilliam County","OR",10,0,4,0,0.000679,1,31,67,1,201236,2,230,115,6493.8232290101,6.4938232290101
809,"Highland North",2012,2500,30,100,104.0169835,75,1.386893114,75,22361347.42,13854669.28,8506678.137,-78.6819417039786,40.3206926272369,"PA","Cambria County",42021,"Cambria County","PA",1,0,5,0.000759,0.000759,0,0,88,1,124192,4,115,115,2098.69546826692,2.09869546826692
810,"Laurel Hill",2012,2300,30,101,89.44423621,69,1.296293278,69,26954933.28,12363796.67,14591136.61,-77.0338447243655,41.5305321510899,"PA","Lycoming County",42081,"Lycoming County","PA",10,0,3,0.002469,0,0,0,89,1,124465,3,230,230,3677.07620357286,3.67707620357286
811,"Mehoopany",2012,1600,88,82.5,189.4371561,140.8,1.345434347,140.8,51870446.45,25761191.4,26109255.05,-76.0742900640404,41.4667478004052,"PA","Wyoming County",42131,"Wyoming County","PA",10,0,5,0.000471,0.000327,0,0,90,0,127508,5,115,115,12303.0351532898,12.3030351532898
812,"Patton Wind Farm",2012,2000,14,97,36.81010065,28,1.314646452,28,10678353.84,5055989.562,5622364.282,-78.6914212004015,40.6350832099274,"PA","Cambria County",42021,"Cambria County","PA",1,0,5,0.000759,0.000759,0,0,88,1,124178,1,115,115,6588.20571516015,6.58820571516015
813,"Sandy Ridge",2012,2000,25,90,66.99999997,50,1.339999999,50,18715399.74,9098341.2,9617058.538,-78.2709210878762,40.7357216094069,"PA","Centre County",42013,"Blair County","PA",25,0,3,0,0,0,0,89,1,125039,3,115,115,4233.33622887329,4.23333622887329
814,"South Chestnut",2012,2000,23,87,55.28109192,46,1.201762868,46,16888499.34,7990864.281,8897635.055,-79.7310650357092,39.7522368643076,"PA","Fayette County",42051,"Fayette County","PA",10,0,5,0.002212,0.000908,0,0,87,1,124593,3,138,138,9173.69135490633,9.17369135490633
815,"Twin Ridges",2012,2050,64,92.5,174.2837471,131.2,1.328382219,131.2,49447089.45,23747592.23,25699497.21,-78.8684886984552,39.7682478335726,"PA","Somerset County",42111,"Somerset County","PA",10,0,5,0.00074,0.00074,0,0,87,1,128170,2,138,138,1323.56496057453,1.32356496057453
816,"Sandywoods",2012,275,1,32,0.381288554,0.275,1.386503831,0.275,103930.6928,50811.42155,53119.27128,-71.1539,41.620491,"RI","Newport County",44005,"Newport County","RI",15,0,3,4e-04,0.000452,0,0,92,0,130092,3,115,115,2889.10652982127,2.88910652982127
817,"Field's Point Wastewater Treatment Facilit",2012,1500,3,82,6.242975381,4.5,1.387327862,4.5,1746958.372,831447.0293,915511.343,-71.3890663348746,41.7942236733929,"RI","Providence County",44007,"Providence County","RI",1,0,4,4e-04,0.000452,0,0,89,0,140908,3,115,115,2220.07017938441,2.22007017938441
818,"North Kingstown Green",2012,1500,1,82,2.098334821,1.5,1.39888988,1.5,574120.7354,278348.0671,295772.6683,-71.4869,41.581593,"RI","Washington County",44009,"Washington County","RI",30,0,3,4e-04,0.000452,0,0,93,0,140932,3,115,115,3149.60370627319,3.14960370627319
819,"Anacacho",2012,1800,55,100,58.36985348,99,0.58959448,99,18897194.34,13759457.76,5137736.582,-100.18390761587,29.19211927666,"TX","Kinney County",48271,"Kinney County","TX",10,0,5,0.000578,0.000347,0,0,46,1,308157,3,138,138,53376.4875039505,53.3764875039505
820,"Blue Summit",2012,1600,85,87,41.23875931,136,0.303226171,136,25992797.39,16210282.4,9782514.989,-99.3823513700775,34.3044573023944,"TX","Wilbarger County",48487,"Wilbarger County","TX",1,0,4,0,0,0,0,82,1,303024,2,345,138,30448.2865710455,30.4482865710455
821,"Bobcat Bluff",2012,1620,100,91,80.90247265,162,0.499397979,162,29827575.78,21367548.68,8460027.101,-98.5812615067779,33.5099332131652,"TX","Archer County",48009,"Archer County","TX",10,0,5,0.001969,0,0,0,77,0,305150,3,138,138,35668.6971953844,35.6686971953844
822,"Cirrus 1",2012,3600,17,116,0.199270153,61.2,0.003256048,53.02197086,11156947.72,6135593.475,5021354.243,-101.693859203716,33.025314277673,"TX","Lynn County",48305,"Lynn County","TX",1,0,4,0.000849,0.000519,1,5,52,0,314214,3,138,138,38000.7757293762,38.0007757293762
823,"Frisco",2012,2000,9,80,0,18,0,15.57323993,2420870.994,1757220.695,663650.2991,-101.604839,36.4984941568775,"TX","Hansford County",48195,"Hansford County","TX",1,0,4,0,0,0,0,42,0,159617,1,115,115,3581.71693517211,3.58171693517211
824,"Gaines Cavern Wind Project",2012,2000,1,97,0,2,0,1.730359992,385936.6805,196543.1887,189393.4918,-103.062454,32.688553,"TX","Gaines County",48165,"Gaines County","TX",1,0,3,0,0,0,0,65,0,302694,3,115,115,12798.6094664513,12.7986094664513
825,"Majestic II",2012,1500,51,82.5,12.33421352,76.5,0.161231549,72.29224856,14181233,8289485.234,5891747.762,-101.590509071541,35.3851782997203,"TX","Carson County",48065,"Carson County","TX",10,0,3,0.000694,0.000573,0,0,78,0,307944,3,115,115,8837.09169784358,8.83709169784358
826,"Mozart",2012,2500,12,100,0,30,0,25.95539988,5755212.899,3026443.359,2728769.54,-100.532055610924,32.9918720609853,"TX","Kent County",48263,"Kent County","TX",10,0,5,0,0,0,0,56,0,312254,3,138,138,49907.347789538,49.907347789538
827,"Harbor Wind",2012,1500,6,82,1.718003554,9,0.190889284,8.510306594,1557808.488,1008928.243,548880.245,-97.438082343278,27.8315495493689,"TX","Nueces County",48355,"Nueces County","TX",1,0,2,0.005776,0.001399,4,4428,87,0,309630,3,138,138,33362.5611294296,33.3625611294296
828,"Senate",2012,2000,75,90,38.45982109,150,0.256398807,150,26718806.27,17367826.12,9350980.154,-98.3650126129535,33.2005402653447,"TX","Jack County",48237,"Jack County","TX",1,0,4,0.004818,0.001241,0,0,63,0,301946,3,138,138,24589.7183210541,24.5897183210541
829,"Spinning Spur Wind Ranch",2012,2300,70,101,50.10692457,161,0.311223134,161,27816240.83,18923954.83,8892286.002,-102.468473404834,35.3054235132911,"TX","Oldham County",48359,"Oldham County","TX",10,0,3,0.000694,0.000573,0,0,56,0,306983,2,345,345,3952.89490082573,3.95289490082573
830,"Trinity Hills",2012,2200,90,110,0,198,0,171.3056392,21933401.68,19605410.02,2327991.656,-98.6768557323551,33.4049199187944,"TX","Archer County",48009,"Archer County","TX",1,0,5,0.001969,0,0,0,77,0,305150,3,138,138,23400.4844666502,23.4004844666502
831,"White Tail",2012,1600,57,82.5,18.04340911,91.2,0.197844398,86.16064114,14197271.39,10101350.02,4095921.374,-98.9884075904685,27.4938753374199,"TX","Webb County",48479,"Webb County","TX",1,0,5,0.00258,0.000198,0,0,84,1,309025,1,138,138,10268.6944923373,10.2686944923373
832,"Georgia Mountain",2012,2500,4,100,14.32947809,10,1.432947809,10,3626523.708,1881561.753,1744961.955,-73.0708512486953,44.6628470147473,"VT","Chittenden County",50007,"Chittenden County","VT",10,0,3,0.000598,0.000598,0,0,94,0,133761,4,115,115,8792.27063418758,8.79227063418758
833,"Kingdom Community Wind",2012,3000,20,112,86.22127006,60,1.437021168,60,22731392.7,11382062.84,11349329.86,-72.423979748121,44.7516494847607,"VT","Orleans County",50019,"Orleans County","VT",10,0,6,0,0,0,0,78,0,136704,3,115,115,24659.9282614347,24.6599282614347
834,"Lower Snake River Phase I",2012,2300,55,101,155.3117142,126.5,1.227760587,126.5,40405480.81,22116535.51,18288945.3,-117.821386830887,46.4857835808676,"WA","Garfield County",53023,"Garfield County","WA",1,0,5,0.000251,0.000608,0,0,69,0,201423,1,230,230,2928.23327863187,2.92823327863187
835,"Palouse",2012,1800,58,100,137.4370523,104.4,1.316446861,104.4,33877350.3,18838337.18,15039013.12,-117.326053956589,47.1330965125659,"WA","Whitman County",53075,"Whitman County","WA",1,0,3,0.000251,0.000608,0,0,95,0,206429,2,230,138,3636.7323461721,3.6367323461721
836,"Swauk Valley",2012,850,5,58,5.176091337,4.25,1.217903844,4.25,1372049.596,742280.341,629769.2549,-120.754501090273,47.1415034866691,"WA","Kittitas County",53037,"Kittitas County","WA",10,0,3,0.000251,0.000608,2,4966,95,0,209132,2,115,115,8303.86651793524,8.30386651793524
837,"Cashton Greens",2012,2500,2,96,6.441998116,5,1.288399623,5,1311115.18,905056.7376,406058.4429,-90.8045425068788,43.7363930001014,"WI","Monroe County",55081,"Monroe County","WI",1,0,4,0.000245,0.000859,0,0,71,0,139568,3,161,161,32217.7621498359,32.2177621498359
838,"Galactic Wind",2012,1650,6,82,12.64220969,9.9,1.276990878,9.9,3496359.739,1768087.385,1728272.355,-89.558819198891,43.1730071363695,"WI","Dane County",55025,"Dane County","WI",10,0,2,0.000419,0.000419,3,888,97,0,143907,2,138,138,11274.6820233762,11.2746820233762
839,"SC Johnson Waxdale Plant",2012,1500,2,82.3,4.073888313,3,1.357962771,3,1004530.786,548677.2289,455853.5567,-87.8879889991316,42.7121640000109,"WI","Racine County",55101,"Racine County","WI",30,0,2,0.000182,0.000182,0,0,93,0,143827,7,345,138,1786.17872918817,1.78617872918817
840,"Pinnacle",2012,2400,8,95,21.73381916,19.2,1.131969748,19.2,5499425.213,3240472.926,2258952.287,-79.0584775164091,39.4127079353006,"WV","Mineral County",54057,"Mineral County","WV",10,0,3,0.00058,0.00058,0,0,88,1,147461,2,138,138,2154.43248925615,2.15443248925615
841,"St. Cloud VA Medical Center",2011,600,1,48,0.751709609,0.6,1.252849349,0.6,171652.0863,105795.7573,65856.32898,-94.208275,45.577091,"MN","Stearns County",27145,"Stearns County","MN",15,0,3,0.000231,0.000495,0,0,93,1,129748,2,115,115,1960.96937573112,1.96096937573112
842,"Ocotillo Wind I",2013,2300,18,108,54.52597709,41.4,1.317052587,41.4,14758728.64,7762185.353,6996543.289,-116.031095034248,32.727458733174,"CA","Imperial County",6025,"Imperial County","CA",1,1,3,0.000715,0.000715,5,748,87,0,307111,2,138,138,89879.8494492667,89.8798494492667
843,"Alta XI",2013,2850,49,103,178.5224263,139.65,1.278356078,139.65,45447367.47,25118834.93,20328532.54,-118.375242540109,35.0860906459786,"CA","Kern County",6029,"Kern County","CA",10,0,3,0.006322,0.001217,16,21867,89,0,306225,4,500,220,25910.9881502374,25.9109881502374
844,"Alta X",2013,2850,48,103,174.4798648,136.8,1.275437608,136.8,46230789.99,24656254.45,21574535.54,-118.230886270899,35.0986710889556,"CA","Kern County",6029,"Kern County","CA",10,0,3,0.006322,0.001217,16,21867,89,0,306225,4,500,220,32659.2020459842,32.6592020459842
845,"Huerfano River",2013,2000,4,80,0,8,0,6.921439968,1220243.399,785927.2806,434316.1187,-104.830166561414,37.7754194478718,"CO","Huerfano County",8055,"Huerfano County","CO",10,0,6,0.000925,0.00036,0,0,65,1,208119,3,115,115,12362.318434441,12.362318434441
846,"Colorado Highlands",2013,1700,14,100,0,23.8,0,20.5912839,3860525.293,2321957.659,1538567.635,-102.792769027714,40.7318813351345,"CO","Logan County",8075,"Logan County","CO",15,0,6,0.000925,0.00036,0,0,89,0,205866,2,115,115,2698.36807380122,2.69836807380122
847,"Vienna II",2013,2300,19,108,35.63991348,43.7,0.815558661,43.7,8687716.181,6547427.587,2140288.593,-92.8364178516024,42.1588949258572,"IA","Marshall County",19127,"Marshall County","IA",1,0,6,0.000832,0.000832,1,300,89,1,130983,10,161,115,12736.2839435514,12.7362839435514
848,"Shenandoah School Corporation",2013,900,1,56,1.206,0.9,1.339999999,0.9,247751.3815,163921.1388,83830.24264,-85.523666,40.010242,"IN","Henry County",18065,"Henry County","IN",1,0,4,0.000233,0.000233,0,0,78,0,151162,5,345,138,6297.25859728539,6.29725859728539
849,"Fort Hays State University",2013,2000,1,100,0.481430059,2,0.24071503,2,419078.3564,226760.362,192317.9944,-99.403389,38.875893,"KS","Ellis County",20051,"Ellis County","KS",25,0,3,0.002347,0.000546,0,0,89,0,119893,2,115,115,7078.37396629581,7.07837396629581
850,"Buffalo Dunes",2013,1850,135,87,204.9051043,249.75,0.820440858,249.75,56876681.05,37322717.5,19553963.54,-101.099420665144,37.637757848391,"KS","Haskell County",20067,"Grant County","KS",10,0,4,0.002347,0.000546,0,0,64,0,158188,1,345,345,4222.91418219261,4.22291418219261
851,"6th Space Warning Squadron",2013,1680,2,82.5,4.576121064,3.36,1.361940793,3.36,1096918.612,614934.6773,481983.9343,-70.5435519767986,41.7533415132921,"MA","Barnstable County",25001,"Barnstable County","MA",25,0,4,9.8e-05,9.8e-05,0,0,92,0,158219,1,115,115,246.362690110223,0.246362690110223
852,"Pheasant Run I",2013,1700,41,100,83.6325328,69.7,1.199892867,69.7,20330226.78,12053881.62,8276345.158,-83.3065575870162,43.7692187922261,"MI","Huron County",26063,"Huron County","MI",10,0,5,0.000794,0.000416,3,7874,66,0,133854,2,345,345,1080.41589162236,1.08041589162236
853,"Tuscola II",2013,1700,59,100,86.06133143,100.3,0.858039197,100.3,30117849.01,15206877.76,14910971.25,-83.5559956073646,43.5323223315535,"MI","Tuscola County",26157,"Tuscola County","MI",1,0,5,0.000794,0.000416,3,7874,66,1,144604,2,120,120,2007.09768072689,2.00709768072689
854,"Lake Region State College Wind Turbine",2013,1600,1,82.5,1.57459898,1.6,0.984124363,1.6,354369.4028,255986.3158,98383.08697,-98.888092,48.166393,"ND","Ramsey County",38071,"Ramsey County","ND",10,0,2,0.000382,0.000382,0,0,76,0,155892,3,115,115,7964.50867738341,7.96450867738341
855,"Steele Flats",2013,1700,44,100,99.22699237,74.8,1.326564069,74.8,20465924.99,13532559.59,6933365.405,-96.9354153078418,40.0464302435641,"NE","Jefferson County",31095,"Jefferson County","NE",15,0,4,0.000566,0.000566,0,0,66,0,148727,2,115,115,1660.67039432591,1.66067039432591
856,"Orangeville Wind",2013,1620,52,100,104.3150376,84.24,1.238307664,84.24,30977301.9,14771465.37,16205836.53,-78.2424064541183,42.7476203810541,"NY","Wyoming County",36121,"Wyoming County","NY",1,0,4,0.001117,0.001024,0,0,68,0,124741,1,230,230,1147.34942524998,1.14734942524998
857,"Honda Plant",2013,1700,2,100,3.599065637,3.4,1.058548717,3.4,1330990.268,563243.151,767747.1175,-83.8925629844492,40.4477025017702,"OH","Logan County",39091,"Logan County","OH",10,0,5,0.000251,0.000251,0,0,80,0,113770,1,138,138,20378.9107610535,20.3789107610535
858,"Goldthwaite",2013,1700,83,100,130.9404174,141.1,0.927997289,141.1,25772814.67,22448418.44,3324396.229,-98.4875200498337,31.3888403724887,"TX","Mills County",48333,"Mills County","TX",10,0,3,0.002854,0.000951,0,0,56,0,301343,1,138,138,40171.1287379639,40.1711287379639
859,"Anheuser-Busch Fairfield",2014,1850,1,82.5,2.051268223,1.85,1.108793634,1.85,531307.5803,309398.7988,221908.7816,-122.092079,38.233505,"CA","Solano County",6095,"Solano County","CA",1,0,2,0.000317,0.000317,1,331,93,0,308124,3,115,115,1156.06538676989,1.15606538676989
860,"City of Soledad Water Reclamation Facility",2014,1850,1,82.5,1.905869091,1.85,1.030199508,1.85,539234.8013,307259.358,231975.4433,-121.340164,36.42094,"CA","Monterey County",6053,"Monterey County","CA",1,0,2,0.000188,0.000188,0,0,90,0,306864,2,115,115,47456.5247399887,47.4565247399887
861,"Golden Acorn Casino",2014,1850,1,82.5,2.452158399,1.85,1.325491027,1.85,543456.9874,343304.2639,200152.7234,-116.351318,32.701496,"CA","San Diego County",6073,"San Diego County","CA",1,0,2,0.000683,0.00067,4,5387,94,0,307111,2,138,138,59730.7868203449,59.7307868203449
862,"Rising Tree North",2014,3300,30,112,126.4700434,99,1.277475186,99,33741900.33,17849775.83,15892124.5,-118.220456974454,35.0835824086085,"CA","Kern County",6029,"Kern County","CA",20,0,3,0.006322,0.001217,16,21867,89,0,306225,4,500,220,31889.4880537998,31.8894880537998
863,"Taylor Farms",2014,1850,1,82.5,2.445281705,1.85,1.321773895,1.85,643107.4619,339026.7926,304080.6693,-121.451797,36.50515,"CA","Monterey County",6053,"Monterey County","CA",25,0,2,0.000188,0.000188,0,0,90,0,306864,2,115,115,34149.9684288413,34.1499684288413
864,"Limon III",2014,1700,118,100,0,200.6,0,173.5551072,34753823.13,19563862.86,15189960.26,-103.389809850744,39.3610720002602,"CO","Lincoln County",8073,"Lincoln County","CO",1,0,5,0.000925,0.00036,0,0,59,1,206292,1,115,115,2207.65092499581,2.20765092499581
865,"Spring Canyon Expansion",2014,1790,35,100,22.23258632,62.65,0.354869694,62.65,10809978.67,7527148.736,3282829.93,-103.021095718601,40.9826297059557,"CO","Logan County",8075,"Logan County","CO",10,0,6,0.000925,0.00036,0,0,89,0,201534,2,230,230,2397.41670285338,2.39741670285338
866,"Lundgren",2014,2346,107,108,283.0639139,251.022,1.12764584,251.022,60531276.04,42392870.32,18138405.72,-94.1894288527612,42.3428375914466,"IA","Webster County",19187,"Webster County","IA",1,0,4,6e-04,0.00025,1,300,87,0,144561,4,345,345,6794.05034660096,6.79405034660096
867,"Macksburg",2014,2346,51,108,128.2244143,119.646,1.071698296,119.646,29874428.36,19746357.8,10128070.56,-94.138790749588,41.2052863782554,"IA","Madison County",19121,"Madison County","IA",1,0,4,0.000201,0.000119,1,0,82,0,131419,2,161,161,2626.29312517918,2.62629312517918
868,"Wellsburg",2014,2346,60,108,157.5628988,140.76,1.119372683,140.76,39605478.36,23665747.51,15939730.86,-92.9617927536911,42.3937650241759,"IA","Grundy County",19075,"Grundy County","IA",1,0,3,0.000433,0.000433,1,300,80,0,136964,3,161,161,3905.36795031953,3.90536795031953
869,"Headwaters",2014,2000,100,100,229.3723435,200,1.146861717,200,63601093.27,33957847.32,29643245.95,-85.0236395007182,40.089439748395,"IN","Randolph County",18135,"Randolph County","IN",1,0,5,0.000233,0.000233,0,0,66,0,167571,1,345,345,3167.25417161725,3.16725417161725
870,"Winchester",2014,850,1,58,1.142166582,0.85,1.34372539,0.85,243406.7679,155611.6983,87795.06957,-84.977432,40.189621,"IN","Randolph County",18135,"Randolph County","IN",1,0,5,0.000233,0.000233,0,0,66,0,167571,1,345,345,14967.1519798141,14.9671519798141
871,"LWSC Wind Turbine",2014,600,1,47,0.866011263,0.6,1.443352104,0.6,226766.5555,112879.2065,113887.349,-70.956688,42.45269,"MA","Essex County",25009,"Essex County","MA",1,0,3,0.000447,0.000471,0,0,92,0,136253,2,115,115,482.453282599324,0.482453282599324
872,"Fourmile Ridge",2014,2500,16,100,47.20564747,40,1.180141187,40,11864657.26,6866732.181,4997925.082,-79.0033834491904,39.6427567870519,"MD","Garrett County",24023,"Garrett County","MD",10,0,4,0.000921,0.000921,0,0,78,1,173514,2,138,138,653.909962435149,0.653909962435149
873,"Saddleback Ridge",2014,2850,3,103,8.459912067,8.55,0.9894634,8.55,2940687.864,1373788.045,1566899.82,-70.3781767014678,44.6030070120481,"ME","Franklin County",23007,"Franklin County","ME",10,0,7,0.001018,0.001194,0,0,80,0,136744,2,115,115,12285.8706909835,12.2858706909835
874,"Beebe 1B",2014,2400,21,117,60.7520477,50.4,1.205397772,50.4,14822975.09,8782811.004,6040164.086,-84.5228951179512,43.3171969024136,"MI","Gratiot County",26057,"Gratiot County","MI",1,0,4,0.000794,0.000416,1,278,87,0,145748,3,138,138,13111.8310602402,13.1118310602402
875,"Big Turtle",2014,2000,10,114,21.32184588,20,1.066092294,20,8116472.991,3295491.729,4820981.261,-82.752960961287,43.8753500476477,"MI","Huron County",26063,"Huron County","MI",10,0,5,0.000794,0.000416,3,7874,66,1,131033,3,120,120,3680.38883377756,3.68038883377756
876,"Brookfield Wind Park",2014,1700,44,100,93.07239072,74.8,1.244283298,74.8,21502916.42,13162874.11,8340042.301,-83.3160350001801,43.7286680895579,"MI","Huron County",26063,"Huron County","MI",1,0,5,0.000794,0.000416,3,7874,66,0,133854,2,345,345,4227.52077773323,4.22752077773323
877,"Cross Winds Energy Park",2014,1790,62,100,145.5033082,110.98,1.311076845,110.98,34421683.46,19976580.94,14445102.52,-83.4823866136693,43.6049432785499,"MI","Tuscola County",26157,"Tuscola County","MI",1,0,5,0.000794,0.000416,3,7874,66,0,144602,2,345,345,2332.30021272183,2.33230021272183
