"pid","p_name","p_year","t_cap","t_count","slr_cpc","wnd_cpc","slr_wn","tx_cpct","revenue","cost","profit","fips","county","state","region","env_sens_score","dac_sts","energy_brdn","foss_emplmt","coal_emplmt","outage_n","outage_dur","rci","energy_community","max_volt","min_volt","distance_km","lon","lat"
793,"Kenston School District",2012,750,1,0.615381552,0.75,0.820508737,0.75,200821.3874,112179.3607,88642.02661,39055,"Geauga County","OH","East North Central",1,0,2,0.000487,0.000423,0,0,92,0,138,138,5.79657038924937,-81.305298,41.39389
794,"Pettisville Local Schools",2012,750,1,0.94632549,0.75,1.26176732,0.75,178710.8765,133216.7036,45494.17291,39051,"Fulton County","OH","East North Central",1,0,4,0.000759,0.000193,0,0,80,0,138,138,11.036248376534,-84.225395,41.527992
795,"Clay High School",2012,900,1,1.171159147,0.9,1.301287941,0.9,281357.5949,161558.671,119798.924,39095,"Lucas County","OH","East North Central",10,0,3,0.000759,0.000193,0,0,89,1,138,138,3.81851426722361,-83.413498,41.657192
796,"Cuyahoga County Fairgrounds",2012,500,1,0.59981742,0.5,1.199634841,0.5,126348.9483,86479.14126,39869.80704,39035,"Cuyahoga County","OH","East North Central",10,0,2,0.000487,0.000423,0,0,89,0,138,138,1.51045418010114,-81.839195,41.366493
798,"Blackwell",2012,2300,26,19.2659138,59.8,0.322172472,59.8,9984214.593,7082257.872,2901956.721,40071,"Kay County","OK","West South Central",1,0,4,0.011018,0.000909,0,0,85,0,138,138,6.4976183093005,-97.4252628935832,36.848460246435
800,"Chisholm View",2012,1680,140,70.29260614,235.2,0.298863121,235.2,39584434.69,27389170.58,12195264.11,40047,"Garfield County","OK","West South Central",1,0,3,0.007396,0,0,0,88,0,345,345,0.0683705618166839,-97.6837261200102,36.5764976701375
801,"Crossroads",2012,2300,13,35.84771145,29.9,1.198920115,29.9,6529053.082,5174610.001,1354443.081,40043,"Dewey County","OK","West South Central",1,0,4,0.011018,0.000909,0,0,47,0,345,345,3.35990788717275,-98.73654610883,36.0510976650192
802,"KODE Novus I",2012,2000,40,93.37405127,80,1.167175641,80,17923820.46,13718321.93,4205498.528,40139,"Texas County","OK","West South Central",1,0,5,0.011018,0.000909,0,0,83,0,115,115,8.31045103433935,-101.366294999644,36.5293053591134
803,"KODE Novus II",2012,2000,20,36.82660557,40,0.920665139,40,7780605.92,6250964.226,1529641.694,40139,"Texas County","OK","West South Central",1,0,5,0.011018,0.000909,0,0,83,0,115,115,11.1058849296524,-101.471730363238,36.5761316840252
804,"Minco III",2012,1600,63,118.9686349,100.8,1.180244394,100.8,22638760.14,17315772.9,5322987.246,40015,"Caddo County","OK","West South Central",1,0,4,0.010798,0.000855,0,0,74,0,345,345,1.99105820174279,-98.1573105199883,35.3717797243443
805,"Rocky Ridge I",2012,1600,93,178.6496483,148.8,1.200602475,148.8,33621496.34,25770205.25,7851291.091,40149,"Washita County","OK","West South Central",1,0,4,0.010798,0.000855,0,0,76,0,138,138,3.57720360118129,-98.9971798411387,35.1281806126379
806,"Horseshoe Bend",2012,2500,116,299.5491278,290,1.032928027,290,73694621.54,47116032.49,26578589.04,41021,"Gilliam County","OR","Pacific",1,0,4,0,0.000679,1,31,67,1,230,115,0.859042155611221,-120.006552343911,45.5777732426431
807,"North Hurlburt",2012,2500,21,60.85394161,52.5,1.159122697,52.5,14161225.44,8943437.061,5217788.38,41021,"Gilliam County","OR","Pacific",10,0,4,0,0.000679,1,31,67,1,230,115,0.637747567228732,-120.075148037946,45.7309884864153
808,"South Hurlburt",2012,2500,116,319.2643387,290,1.100911513,290,75890598.35,48483086.31,27407512.05,41021,"Gilliam County","OR","Pacific",10,0,4,0,0.000679,1,31,67,1,230,115,6.4938232290101,-120.036448997577,45.6403376347644
809,"Highland North",2012,2500,30,104.0169835,75,1.386893114,75,22361347.42,13854669.28,8506678.137,42021,"Cambria County","PA","Mid Atlantic",1,0,5,0.000759,0.000759,0,0,88,1,115,115,2.09869546826692,-78.6819417039786,40.3206926272369
810,"Laurel Hill",2012,2300,30,89.44423621,69,1.296293278,69,26954933.28,12363796.67,14591136.61,42081,"Lycoming County","PA","Mid Atlantic",10,0,3,0.002469,0,0,0,89,1,230,230,3.67707620357286,-77.0338447243655,41.5305321510899
811,"Mehoopany",2012,1600,88,189.4371561,140.8,1.345434347,140.8,51870446.45,25761191.4,26109255.05,42131,"Wyoming County","PA","Mid Atlantic",10,0,5,0.000471,0.000327,0,0,90,0,115,115,12.3030351532898,-76.0742900640404,41.4667478004052
812,"Patton Wind Farm",2012,2000,14,36.81010065,28,1.314646452,28,10678353.84,5055989.562,5622364.282,42021,"Cambria County","PA","Mid Atlantic",1,0,5,0.000759,0.000759,0,0,88,1,115,115,6.58820571516015,-78.6914212004015,40.6350832099274
813,"Sandy Ridge",2012,2000,25,66.99999997,50,1.339999999,50,18715399.74,9098341.2,9617058.538,42013,"Blair County","PA","Mid Atlantic",25,0,3,0,0,0,0,89,1,115,115,4.23333622887329,-78.2709210878762,40.7357216094069
814,"South Chestnut",2012,2000,23,55.28109192,46,1.201762868,46,16888499.34,7990864.281,8897635.055,42051,"Fayette County","PA","Mid Atlantic",10,0,5,0.002212,0.000908,0,0,87,1,138,138,9.17369135490633,-79.7310650357092,39.7522368643076
815,"Twin Ridges",2012,2050,64,174.2837471,131.2,1.328382219,131.2,49447089.45,23747592.23,25699497.21,42111,"Somerset County","PA","Mid Atlantic",10,0,5,0.00074,0.00074,0,0,87,1,138,138,1.32356496057453,-78.8684886984552,39.7682478335726
816,"Sandywoods",2012,275,1,0.381288554,0.275,1.386503831,0.275,103930.6928,50811.42155,53119.27128,44005,"Newport County","RI","New England",15,0,3,4e-04,0.000452,0,0,92,0,115,115,2.88910652982127,-71.1539,41.620491
817,"Field's Point Wastewater Treatment Facilit",2012,1500,3,6.242975381,4.5,1.387327862,4.5,1746958.372,831447.0293,915511.343,44007,"Providence County","RI","New England",1,0,4,4e-04,0.000452,0,0,89,0,115,115,2.22007017938441,-71.3890663348746,41.7942236733929
818,"North Kingstown Green",2012,1500,1,2.098334821,1.5,1.39888988,1.5,574120.7354,278348.0671,295772.6683,44009,"Washington County","RI","New England",30,0,3,4e-04,0.000452,0,0,93,0,115,115,3.14960370627319,-71.4869,41.581593
819,"Anacacho",2012,1800,55,58.36985348,99,0.58959448,99,18897194.34,13759457.76,5137736.582,48271,"Kinney County","TX","West South Central",10,0,5,0.000578,0.000347,0,0,46,1,138,138,53.3764875039505,-100.18390761587,29.19211927666
820,"Blue Summit",2012,1600,85,41.23875931,136,0.303226171,136,25992797.39,16210282.4,9782514.989,48487,"Wilbarger County","TX","West South Central",1,0,4,0,0,0,0,82,1,345,138,30.4482865710455,-99.3823513700775,34.3044573023944
821,"Bobcat Bluff",2012,1620,100,80.90247265,162,0.499397979,162,29827575.78,21367548.68,8460027.101,48009,"Archer County","TX","West South Central",10,0,5,0.001969,0,0,0,77,0,138,138,35.6686971953844,-98.5812615067779,33.5099332131652
822,"Cirrus 1",2012,3600,17,0.199270153,61.2,0.003256048,53.02197086,11156947.72,6135593.475,5021354.243,48305,"Lynn County","TX","West South Central",1,0,4,0.000849,0.000519,1,5,52,0,138,138,38.0007757293762,-101.693859203716,33.025314277673
825,"Majestic II",2012,1500,51,12.33421352,76.5,0.161231549,72.29224856,14181233,8289485.234,5891747.762,48065,"Carson County","TX","West South Central",10,0,3,0.000694,0.000573,0,0,78,0,115,115,8.83709169784358,-101.590509071541,35.3851782997203
827,"Harbor Wind",2012,1500,6,1.718003554,9,0.190889284,8.510306594,1557808.488,1008928.243,548880.245,48355,"Nueces County","TX","West South Central",1,0,2,0.005776,0.001399,4,4428,87,0,138,138,33.3625611294296,-97.438082343278,27.8315495493689
828,"Senate",2012,2000,75,38.45982109,150,0.256398807,150,26718806.27,17367826.12,9350980.154,48237,"Jack County","TX","West South Central",1,0,4,0.004818,0.001241,0,0,63,0,138,138,24.5897183210541,-98.3650126129535,33.2005402653447
829,"Spinning Spur Wind Ranch",2012,2300,70,50.10692457,161,0.311223134,161,27816240.83,18923954.83,8892286.002,48359,"Oldham County","TX","West South Central",10,0,3,0.000694,0.000573,0,0,56,0,345,345,3.95289490082573,-102.468473404834,35.3054235132911
831,"White Tail",2012,1600,57,18.04340911,91.2,0.197844398,86.16064114,14197271.39,10101350.02,4095921.374,48479,"Webb County","TX","West South Central",1,0,5,0.00258,0.000198,0,0,84,1,138,138,10.2686944923373,-98.9884075904685,27.4938753374199
832,"Georgia Mountain",2012,2500,4,14.32947809,10,1.432947809,10,3626523.708,1881561.753,1744961.955,50007,"Chittenden County","VT","New England",10,0,3,0.000598,0.000598,0,0,94,0,115,115,8.79227063418758,-73.0708512486953,44.6628470147473
833,"Kingdom Community Wind",2012,3000,20,86.22127006,60,1.437021168,60,22731392.7,11382062.84,11349329.86,50019,"Orleans County","VT","New England",10,0,6,0,0,0,0,78,0,115,115,24.6599282614347,-72.423979748121,44.7516494847607
834,"Lower Snake River Phase I",2012,2300,55,155.3117142,126.5,1.227760587,126.5,40405480.81,22116535.51,18288945.3,53023,"Garfield County","WA","Pacific",1,0,5,0.000251,0.000608,0,0,69,0,230,230,2.92823327863187,-117.821386830887,46.4857835808676
835,"Palouse",2012,1800,58,137.4370523,104.4,1.316446861,104.4,33877350.3,18838337.18,15039013.12,53075,"Whitman County","WA","Pacific",1,0,3,0.000251,0.000608,0,0,95,0,230,138,3.6367323461721,-117.326053956589,47.1330965125659
836,"Swauk Valley",2012,850,5,5.176091337,4.25,1.217903844,4.25,1372049.596,742280.341,629769.2549,53037,"Kittitas County","WA","Pacific",10,0,3,0.000251,0.000608,2,4966,95,0,115,115,8.30386651793524,-120.754501090273,47.1415034866691
837,"Cashton Greens",2012,2500,2,6.441998116,5,1.288399623,5,1311115.18,905056.7376,406058.4429,55081,"Monroe County","WI","East North Central",1,0,4,0.000245,0.000859,0,0,71,0,161,161,32.2177621498359,-90.8045425068788,43.7363930001014
838,"Galactic Wind",2012,1650,6,12.64220969,9.9,1.276990878,9.9,3496359.739,1768087.385,1728272.355,55025,"Dane County","WI","East North Central",10,0,2,0.000419,0.000419,3,888,97,0,138,138,11.2746820233762,-89.558819198891,43.1730071363695
839,"SC Johnson Waxdale Plant",2012,1500,2,4.073888313,3,1.357962771,3,1004530.786,548677.2289,455853.5567,55101,"Racine County","WI","East North Central",30,0,2,0.000182,0.000182,0,0,93,0,345,138,1.78617872918817,-87.8879889991316,42.7121640000109
840,"Pinnacle",2012,2400,8,21.73381916,19.2,1.131969748,19.2,5499425.213,3240472.926,2258952.287,54057,"Mineral County","WV","South Atlantic",10,0,3,0.00058,0.00058,0,0,88,1,138,138,2.15443248925615,-79.0584775164091,39.4127079353006
841,"St. Cloud VA Medical Center",2011,600,1,0.751709609,0.6,1.252849349,0.6,171652.0863,105795.7573,65856.32898,27145,"Stearns County","MN","West North Central",15,0,3,0.000231,0.000495,0,0,93,1,115,115,1.96096937573112,-94.208275,45.577091
842,"Ocotillo Wind I",2013,2300,18,54.52597709,41.4,1.317052587,41.4,14758728.64,7762185.353,6996543.289,6025,"Imperial County","CA","Pacific",1,1,3,0.000715,0.000715,5,748,87,0,138,138,89.8798494492667,-116.031095034248,32.727458733174
843,"Alta XI",2013,2850,49,178.5224263,139.65,1.278356078,139.65,45447367.47,25118834.93,20328532.54,6029,"Kern County","CA","Pacific",10,0,3,0.006322,0.001217,16,21867,89,0,500,220,25.9109881502374,-118.375242540109,35.0860906459786
844,"Alta X",2013,2850,48,174.4798648,136.8,1.275437608,136.8,46230789.99,24656254.45,21574535.54,6029,"Kern County","CA","Pacific",10,0,3,0.006322,0.001217,16,21867,89,0,500,220,32.6592020459842,-118.230886270899,35.0986710889556
847,"Vienna II",2013,2300,19,35.63991348,43.7,0.815558661,43.7,8687716.181,6547427.587,2140288.593,19127,"Marshall County","IA","West North Central",1,0,6,0.000832,0.000832,1,300,89,1,161,115,12.7362839435514,-92.8364178516024,42.1588949258572
848,"Shenandoah School Corporation",2013,900,1,1.206,0.9,1.339999999,0.9,247751.3815,163921.1388,83830.24264,18065,"Henry County","IN","East North Central",1,0,4,0.000233,0.000233,0,0,78,0,345,138,6.29725859728539,-85.523666,40.010242
849,"Fort Hays State University",2013,2000,1,0.481430059,2,0.24071503,2,419078.3564,226760.362,192317.9944,20051,"Ellis County","KS","West North Central",25,0,3,0.002347,0.000546,0,0,89,0,115,115,7.07837396629581,-99.403389,38.875893
850,"Buffalo Dunes",2013,1850,135,204.9051043,249.75,0.820440858,249.75,56876681.05,37322717.5,19553963.54,20067,"Grant County","KS","West North Central",10,0,4,0.002347,0.000546,0,0,64,0,345,345,4.22291418219261,-101.099420665144,37.637757848391
851,"6th Space Warning Squadron",2013,1680,2,4.576121064,3.36,1.361940793,3.36,1096918.612,614934.6773,481983.9343,25001,"Barnstable County","MA","New England",25,0,4,9.8e-05,9.8e-05,0,0,92,0,115,115,0.246362690110223,-70.5435519767986,41.7533415132921
852,"Pheasant Run I",2013,1700,41,83.6325328,69.7,1.199892867,69.7,20330226.78,12053881.62,8276345.158,26063,"Huron County","MI","East North Central",10,0,5,0.000794,0.000416,3,7874,66,0,345,345,1.08041589162236,-83.3065575870162,43.7692187922261
853,"Tuscola II",2013,1700,59,86.06133143,100.3,0.858039197,100.3,30117849.01,15206877.76,14910971.25,26157,"Tuscola County","MI","East North Central",1,0,5,0.000794,0.000416,3,7874,66,1,120,120,2.00709768072689,-83.5559956073646,43.5323223315535
854,"Lake Region State College Wind Turbine",2013,1600,1,1.57459898,1.6,0.984124363,1.6,354369.4028,255986.3158,98383.08697,38071,"Ramsey County","ND","West North Central",10,0,2,0.000382,0.000382,0,0,76,0,115,115,7.96450867738341,-98.888092,48.166393
855,"Steele Flats",2013,1700,44,99.22699237,74.8,1.326564069,74.8,20465924.99,13532559.59,6933365.405,31095,"Jefferson County","NE","West North Central",15,0,4,0.000566,0.000566,0,0,66,0,115,115,1.66067039432591,-96.9354153078418,40.0464302435641
856,"Orangeville Wind",2013,1620,52,104.3150376,84.24,1.238307664,84.24,30977301.9,14771465.37,16205836.53,36121,"Wyoming County","NY","Mid Atlantic",1,0,4,0.001117,0.001024,0,0,68,0,230,230,1.14734942524998,-78.2424064541183,42.7476203810541
857,"Honda Plant",2013,1700,2,3.599065637,3.4,1.058548717,3.4,1330990.268,563243.151,767747.1175,39091,"Logan County","OH","East North Central",10,0,5,0.000251,0.000251,0,0,80,0,138,138,20.3789107610535,-83.8925629844492,40.4477025017702
858,"Goldthwaite",2013,1700,83,130.9404174,141.1,0.927997289,141.1,25772814.67,22448418.44,3324396.229,48333,"Mills County","TX","West South Central",10,0,3,0.002854,0.000951,0,0,56,0,138,138,40.1711287379639,-98.4875200498337,31.3888403724887
859,"Anheuser-Busch Fairfield",2014,1850,1,2.051268223,1.85,1.108793634,1.85,531307.5803,309398.7988,221908.7816,6095,"Solano County","CA","Pacific",1,0,2,0.000317,0.000317,1,331,93,0,115,115,1.15606538676989,-122.092079,38.233505
860,"City of Soledad Water Reclamation Facility",2014,1850,1,1.905869091,1.85,1.030199508,1.85,539234.8013,307259.358,231975.4433,6053,"Monterey County","CA","Pacific",1,0,2,0.000188,0.000188,0,0,90,0,115,115,47.4565247399887,-121.340164,36.42094
861,"Golden Acorn Casino",2014,1850,1,2.452158399,1.85,1.325491027,1.85,543456.9874,343304.2639,200152.7234,6073,"San Diego County","CA","Pacific",1,0,2,0.000683,0.00067,4,5387,94,0,138,138,59.7307868203449,-116.351318,32.701496
862,"Rising Tree North",2014,3300,30,126.4700434,99,1.277475186,99,33741900.33,17849775.83,15892124.5,6029,"Kern County","CA","Pacific",20,0,3,0.006322,0.001217,16,21867,89,0,500,220,31.8894880537998,-118.220456974454,35.0835824086085
863,"Taylor Farms",2014,1850,1,2.445281705,1.85,1.321773895,1.85,643107.4619,339026.7926,304080.6693,6053,"Monterey County","CA","Pacific",25,0,2,0.000188,0.000188,0,0,90,0,115,115,34.1499684288413,-121.451797,36.50515
865,"Spring Canyon Expansion",2014,1790,35,22.23258632,62.65,0.354869694,62.65,10809978.67,7527148.736,3282829.93,8075,"Logan County","CO","Mountain",10,0,6,0.000925,0.00036,0,0,89,0,230,230,2.39741670285338,-103.021095718601,40.9826297059557
866,"Lundgren",2014,2346,107,283.0639139,251.022,1.12764584,251.022,60531276.04,42392870.32,18138405.72,19187,"Webster County","IA","West North Central",1,0,4,6e-04,0.00025,1,300,87,0,345,345,6.79405034660096,-94.1894288527612,42.3428375914466
867,"Macksburg",2014,2346,51,128.2244143,119.646,1.071698296,119.646,29874428.36,19746357.8,10128070.56,19121,"Madison County","IA","West North Central",1,0,4,0.000201,0.000119,1,0,82,0,161,161,2.62629312517918,-94.138790749588,41.2052863782554
868,"Wellsburg",2014,2346,60,157.5628988,140.76,1.119372683,140.76,39605478.36,23665747.51,15939730.86,19075,"Grundy County","IA","West North Central",1,0,3,0.000433,0.000433,1,300,80,0,161,161,3.90536795031953,-92.9617927536911,42.3937650241759
869,"Headwaters",2014,2000,100,229.3723435,200,1.146861717,200,63601093.27,33957847.32,29643245.95,18135,"Randolph County","IN","East North Central",1,0,5,0.000233,0.000233,0,0,66,0,345,345,3.16725417161725,-85.0236395007182,40.089439748395
870,"Winchester",2014,850,1,1.142166582,0.85,1.34372539,0.85,243406.7679,155611.6983,87795.06957,18135,"Randolph County","IN","East North Central",1,0,5,0.000233,0.000233,0,0,66,0,345,345,14.9671519798141,-84.977432,40.189621
871,"LWSC Wind Turbine",2014,600,1,0.866011263,0.6,1.443352104,0.6,226766.5555,112879.2065,113887.349,25009,"Essex County","MA","New England",1,0,3,0.000447,0.000471,0,0,92,0,115,115,0.482453282599324,-70.956688,42.45269
872,"Fourmile Ridge",2014,2500,16,47.20564747,40,1.180141187,40,11864657.26,6866732.181,4997925.082,24023,"Garrett County","MD","South Atlantic",10,0,4,0.000921,0.000921,0,0,78,1,138,138,0.653909962435149,-79.0033834491904,39.6427567870519
873,"Saddleback Ridge",2014,2850,3,8.459912067,8.55,0.9894634,8.55,2940687.864,1373788.045,1566899.82,23007,"Franklin County","ME","New England",10,0,7,0.001018,0.001194,0,0,80,0,115,115,12.2858706909835,-70.3781767014678,44.6030070120481
874,"Beebe 1B",2014,2400,21,60.7520477,50.4,1.205397772,50.4,14822975.09,8782811.004,6040164.086,26057,"Gratiot County","MI","East North Central",1,0,4,0.000794,0.000416,1,278,87,0,138,138,13.1118310602402,-84.5228951179512,43.3171969024136
875,"Big Turtle",2014,2000,10,21.32184588,20,1.066092294,20,8116472.991,3295491.729,4820981.261,26063,"Huron County","MI","East North Central",10,0,5,0.000794,0.000416,3,7874,66,1,120,120,3.68038883377756,-82.752960961287,43.8753500476477
876,"Brookfield Wind Park",2014,1700,44,93.07239072,74.8,1.244283298,74.8,21502916.42,13162874.11,8340042.301,26063,"Huron County","MI","East North Central",1,0,5,0.000794,0.000416,3,7874,66,0,345,345,4.22752077773323,-83.3160350001801,43.7286680895579
877,"Cross Winds Energy Park",2014,1790,62,145.5033082,110.98,1.311076845,110.98,34421683.46,19976580.94,14445102.52,26157,"Tuscola County","MI","East North Central",1,0,5,0.000794,0.000416,3,7874,66,0,345,345,2.33230021272183,-83.4823866136693,43.6049432785499
878,"Echo",2014,1600,70,145.8182267,112,1.301948453,112,36038615.29,20145746.3,15892869,26063,"Huron County","MI","East North Central",1,0,5,0.000794,0.000416,3,7874,66,0,120,120,7.77661227496277,-83.1747511421215,43.8862219381617
879,"Lakeswind",2014,1500,32,45.31628383,48,0.944089247,48,12070270.53,7590148.108,4480122.424,27027,"Clay County","MN","West North Central",15,0,2,0.000341,0.000341,0,0,93,0,115,115,15.8737217791035,-96.2432948840936,46.7136827365016
880,"Fairfield Wind Farm",2014,1700,6,9.219742142,10.2,0.903896288,10.2,3021222.214,1579588.085,1441634.129,30099,"Teton County","MT","Mountain",1,0,4,0.004578,0.001052,0,0,68,0,115,115,6.64332807411424,-111.956988883867,47.7139277040682
881,"Two Dot",2014,1620,6,7.60742139,9.72,0.782656522,9.72,2783464.993,1449237.897,1334227.096,30107,"Wheatland County","MT","Mountain",10,1,4,0.004578,0.001052,0,0,46,0,230,230,29.117109309144,-110.087344400943,46.449450047178
